Mixture1	Mixture2	Mixture3	Mixture4	Mixture5	Mixture6	Mixture7	Mixture8	Mixture9	Mixture10	Mixture11	Mixture12	Mixture13	Mixture14	Mixture15	Mixture16	Mixture17	Mixture18	Mixture19	Mixture20	Mixture21	Mixture22	Mixture23	Mixture24	Mixture25	Mixture26	Mixture27	Mixture28	Mixture29	Mixture30	Mixture31	Mixture32	Mixture33	Mixture34	Mixture35	Mixture36	Mixture37	Mixture38	Mixture39	Mixture40	Mixture41	Mixture42	Mixture43	Mixture44	Mixture45	Mixture46	Mixture47	Mixture48	Mixture49	Mixture50	Mixture51	Mixture52	Mixture53	Mixture54	Mixture55	Mixture56	Mixture57	Mixture58	Mixture59	Mixture60	Mixture61	Mixture62	Mixture63	Mixture64	Mixture65	Mixture66	Mixture67	Mixture68	Mixture69	Mixture70	Mixture71	Mixture72	Mixture73	Mixture74	Mixture75	Mixture76	Mixture77	Mixture78	Mixture79	Mixture80	Mixture81	Mixture82	Mixture83	Mixture84	Mixture85	Mixture86	Mixture87	Mixture88	Mixture89	Mixture90	Mixture91	Mixture92	Mixture93	Mixture94	Mixture95	Mixture96	Mixture97	Mixture98	Mixture99	Mixture100
ENSG00000124256	0.3458	0.194361127774445	0.259348130373925	0.207841568313663	0.153969206158768	0.0458	0.2394	0.3186	0.393121375724855	0.258	0.13497300539892	0.191838367673535	0.175435087017403	0.286057211442288	0.2736	0.235	0.219356128774245	0.264252850570114	0.19	0.253101240496198	0.261947610477904	0.126025205041008	0.228445689137828	0.0396079215843169	0.1894	0.249750049990002	0.1694	0.0418083616723345	0.2908	0.219043808761752	0.328934213157369	0.193038607721544	0.16876624675065	0.219156168766247	0.1756	0.2026	0.298659731946389	0.0588117623524705	0.0365926814637073	0.176964607078584	0.1836	0.0518	0.178964207158568	0.047	0.208241648329666	0.21624324864973	0.039	0.303660732146429	0.1724	0.1138	0.0424	0.41128225645129	0.1142	0.121	0.221	0.306738652269546	0.1448	0.338	0.117823564712943	0.231446289257852	0.2392	0.26125225045009	0.268853770754151	0.2224	0.206	0.233153369326135	0.3034	0.239	0.166166766646671	0.1756	0.201359728054389	0.0442	0.265146970605879	0.1632	0.18996200759848	0.2578	0.2268	0.244551089782044	0.217956408718256	0.039	0.1798	0.182036407281456	0.388122375524895	0.196	0.151769646070786	0.0466	0.157168566286743	0.0428	0.4018	0.207	0.356	0.176435287057411	0.131626325265053	0.155	0.232846569313863	0.1866	0.207	0.159368126374725	0.183163367326535	0.223
ENSG00000128272	1.5746	1.04839032193561	0.711057788442311	0.749349869973995	1.06918616276745	0.6124	1.145	1.024	1.08338332333533	1.1582	0.646470705858828	0.828365673134627	0.924184836967394	1.34646929385877	1.2338	0.7138	0.89002199560088	0.877975595119024	0.9622	1.11764705882353	0.89002199560088	0.879375875175035	1.04180836167233	0.604920984196839	1.1094	0.920815836832633	0.6888	0.726145229045809	1.5478	0.846769353870774	1.60627874425115	0.864172834566913	1.06578684263147	0.871025794841032	0.9412	0.91	1.24124824964993	0.913582716543309	0.761047790441912	1.09458108378324	0.971	0.6072	0.843231353729254	0.697	0.541908381676335	1.0752150430086	0.726	1.57651530306061	0.9228	0.9004	0.7646	1.72214442888578	0.758	0.7468	1.1872	1.0495900819836	0.889	1.1532	0.884176835367073	0.651730346069214	1.1488	0.991798359671934	1.45649129825965	0.9832	0.9312	0.998600279944011	1.315	1.1636	0.605478904219156	0.924	0.676064787042591	0.6674	1.02059588082384	0.9674	0.975204959008198	1.2786	0.9436	0.713657268546291	0.889222155568886	0.7196	0.9784	0.802160432086417	1.3999200159968	0.962	1.12037592481504	0.8794	0.746850629874025	0.7384	0.9874	0.6954	1.2746	1.11322264452891	0.766153230646129	0.8586	0.904180836167233	0.7076	0.9554	0.794841031793641	0.898820235952809	1.1856
ENSG00000163956	1.1526	0.930613877224555	0.721855628874225	0.735547109421884	0.823835232953409	0.6302	0.9676	0.949	0.969006198760248	0.9044	0.621675664867027	0.835367073414683	0.819763952790558	1.000600120024	1.1138	0.6408	0.811437712457509	0.829365873174635	0.8306	0.996998799519808	0.929014197160568	0.763352670534107	0.894578915783157	0.551710342068414	0.9732	0.859628074385123	0.72	0.620924184836967	1.2276	0.76875375075015	1.10357928414317	0.832366473294659	0.845230953809238	0.899220155968806	0.877	0.8512	1.03140628125625	0.654530906181236	0.596080783843231	0.893221355728854	0.8536	0.527	0.775844831033793	0.5238	0.729345869173835	0.923184636927386	0.5218	1.09241848369674	0.8822	0.6992	0.609	1.33886777355471	0.7164	0.6838	0.985	1.0371925614877	0.701	1.0828	0.762752550510102	0.672934586917384	0.9484	0.835367073414683	0.975795159031806	0.8892	0.8114	0.949810037992401	0.9758	0.983	0.667266546690662	0.7568	0.749650069986003	0.5822	0.871625674865027	0.7412	0.86622675464907	0.8338	0.8342	0.678864227154569	0.856628674265147	0.616	0.8022	0.75755151030206	1.24975004999	0.878	0.87122575484903	0.6424	0.738052389522096	0.5572	0.8994	0.7478	1.0826	0.86997399479896	0.655931186237247	0.7786	0.797559511902381	0.7886	0.879	0.743651269746051	0.809838032393521	0.8806
ENSG00000171456	0.6086	0.383123375324935	0.380923815236953	0.323464692938588	0.379124175164967	0.1732	0.4064	0.4434	0.464907018596281	0.4908	0.273345330933813	0.319063812762553	0.34626925385077	0.546509301860372	0.4726	0.3598	0.380123975204959	0.419883976795359	0.3742	0.484393757503001	0.381123775244951	0.32126425285057	0.3624724944989	0.171634326865373	0.37	0.380323935212957	0.296	0.217043408681736	0.5714	0.423884776955391	0.638272345530894	0.30506101220244	0.369726054789042	0.344931013797241	0.319	0.3286	0.497699539907982	0.304860972194439	0.246750649870026	0.381323735252949	0.3712	0.2074	0.319136172765447	0.2398	0.246849369873975	0.414082816563313	0.2284	0.650130026005201	0.2922	0.2902	0.205	0.664732946589318	0.2676	0.2546	0.4226	0.480103979204159	0.333	0.48	0.274854970994199	0.349669933986797	0.4436	0.384076815363073	0.496699339867974	0.422	0.3972	0.373325334933013	0.604	0.3976	0.27754449110178	0.3106	0.31753649270146	0.219	0.35752849430114	0.376	0.349730053989202	0.5118	0.3664	0.407318536292741	0.372925414917017	0.2222	0.3468	0.294658931786357	0.602279544091182	0.3644	0.460707858428314	0.236	0.293141371725655	0.222	0.5444	0.3138	0.479	0.408681736347269	0.236047209441888	0.3396	0.361072214442889	0.292	0.4178	0.329534093181364	0.325334933013397	0.454
ENSG00000135074	0.482	0.41371725654869	0.383923215356929	0.325665133026605	0.358528294341132	0.281	0.417	0.3874	0.44751049790042	0.363	0.296140771845631	0.343268653730746	0.345669133826765	0.436687337467493	0.4772	0.2978	0.354329134173165	0.369673934786957	0.3568	0.438575430172069	0.408318336332733	0.315263052610522	0.392878575715143	0.235247049409882	0.4278	0.400519896020796	0.3306	0.254850970194039	0.5334	0.348069613922785	0.505298940211958	0.345869173834767	0.363527294541092	0.393121375724855	0.3618	0.349	0.449089817963593	0.297859571914383	0.250749850029994	0.373925214957009	0.3676	0.237	0.335932813437313	0.224	0.319263852770554	0.382676535307061	0.226	0.464292858571714	0.3996	0.285	0.2544	0.507101420284057	0.2908	0.3016	0.4202	0.450509898020396	0.3312	0.4834	0.289057811562312	0.323064612922585	0.4136	0.372874574914983	0.400680136027205	0.3922	0.3652	0.425914817036593	0.454	0.3942	0.282143571285743	0.3664	0.34753049390122	0.2464	0.358328334333133	0.3264	0.373525294941012	0.401	0.336	0.323335332933413	0.414117176564687	0.2554	0.3282	0.304860972194439	0.575084983003399	0.3846	0.418316336732653	0.2962	0.319136172765447	0.2466	0.473	0.31	0.4678	0.362272454490898	0.25745149029806	0.349	0.388677735547109	0.342	0.387	0.338532293541292	0.330333933213357	0.3768
ENSG00000211459	62.606	54.0061987602479	45.8574285142971	43.1554310862172	51.3079384123175	40.5656	53.395	52.546	55.0637872425515	50.6948	39.2917416516697	46.2804560912182	49.1432286457291	59.874774954991	56.4814	41.9318	47.7406518696261	45.9805961192238	47.7856	51.8381352541016	45.5516896620676	45.9237847569514	50.2088417683537	37.7437487497499	54.9296	48.5454909018196	38.9322	42.1086217243449	69.4568	44.9351870374075	63.1391721655669	44.7713542708542	52.7122575484903	47.2141571685663	50.7606	52.0924	59.3560712142428	47.2908581716343	41.4395120975805	52.2581483703259	50.1978	39.4306	47.9250149970006	37.56	38.4340868173635	55.2970594118824	39.748	66.4082816563313	49.0236	45.336	42.661	65.8289657931586	43.3782	40.5174	53.178	52.0675864827035	44.0244	60.0568	44.9301860372074	37.2090418083617	54.056	48.7957591518304	62.3522704540908	50.946	49.042	54.3357328534293	58.499	54.2246	40.1161767646471	47.2594	40.5182963407319	41.125	49.4385122975405	47.4382	49.5956808638272	56.134	47.7162	41.0827834433113	49.9882023595281	40.8874	48.3122	41.9247849569914	64.9524095180964	53.3792	49.7854429114177	43.1846	42.7436512697461	38.6402	54.1686	45.4422	58.9536	52.4668933786757	41.9297859571914	44.5668	45.2842568513703	43.2674	49.3014	42.2387522495501	49.6730653869226	54.0276
ENSG00000054148	0.9314	0.541491701659668	0.433313337332533	0.425285057011402	0.566486702659468	0.284	0.6506	0.554	0.579284143171366	0.6828	0.333533293341332	0.462892578515703	0.53630726145229	0.877575515103021	0.6652	0.3686	0.47750449910018	0.514702940588118	0.5694	0.743297318927571	0.500699860027994	0.490098019603921	0.554110822164433	0.295659131826365	0.5724	0.500699860027994	0.3744	0.391678335667133	0.827	0.493898779755951	0.927414517096581	0.499099819963993	0.597880423915217	0.494901019796041	0.5222	0.5194	0.709541908381676	0.449689937987598	0.396120775844831	0.612677464507099	0.5446	0.2534	0.459908018396321	0.328	0.265653130626125	0.589917983596719	0.3506	0.886777355471094	0.5056	0.453	0.3454	1.02380476095219	0.3822	0.347	0.6776	0.692661467706459	0.4632	0.6788	0.490298059611922	0.379675935187037	0.6304	0.552710542108422	0.767753550710142	0.5946	0.496	0.52869426114777	0.7566	0.6366	0.318936212757448	0.4428	0.417716456708658	0.3578	0.509098180363927	0.5258	0.561487702459508	0.6766	0.5248	0.38372325534893	0.497300539892022	0.3576	0.537	0.409281856371274	0.82003599280144	0.5274	0.626074785042991	0.368	0.431713657268546	0.353	0.5968	0.4094	0.767	0.608921784356871	0.404880976195239	0.4864	0.528305661132226	0.4364	0.5412	0.432113577284543	0.479704059188162	0.6506
ENSG00000134375	0.5938	0.36372725454909	0.323935212957409	0.305661132226445	0.358328334333133	0.1654	0.4174	0.3784	0.504899020195961	0.4234	0.218956208758248	0.313662732546509	0.353070614122825	0.483496699339868	0.4628	0.2732	0.322335532893421	0.34246849369874	0.367	0.422569027611044	0.333133373325335	0.294658931786357	0.378875775155031	0.151430286057211	0.3668	0.332333533293341	0.2806	0.203840768153631	0.579	0.307261452290458	0.550289942011598	0.365073014602921	0.34253149370126	0.335132973405319	0.3164	0.3086	0.488097619523905	0.238247649529906	0.208158368326335	0.368326334733053	0.3488	0.1404	0.309738052389522	0.1612	0.221044208841768	0.388677735547109	0.1954	0.579115823164633	0.343	0.2952	0.1994	0.669933986797359	0.2422	0.237	0.4278	0.461907618476305	0.3018	0.4544	0.315863172634527	0.302660532106421	0.4428	0.376475295059012	0.505501100220044	0.3826	0.3224	0.364927014597081	0.4766	0.3988	0.236552689462108	0.3214	0.280543891221756	0.1908	0.391121775644871	0.318	0.360927814437113	0.4622	0.3628	0.285942811437712	0.354729054189162	0.2052	0.3498	0.288857771554311	0.556688662267547	0.3248	0.386922615476905	0.2144	0.243151369726055	0.1838	0.4576	0.2638	0.5304	0.392078415683137	0.266453290658132	0.3008	0.374674934986997	0.3178	0.3768	0.274145170965807	0.325534893021396	0.4202
ENSG00000165264	0.8524	0.620075984803039	0.599080183963207	0.58251650330066	0.555488902219556	0.3708	0.613	0.6628	0.804439112177564	0.6588	0.423915216956609	0.552310462092419	0.564512902580516	0.749149829965993	0.7254	0.5842	0.634073185362927	0.630926185237047	0.5838	0.717286914765906	0.622675464907019	0.476095219043809	0.655131026205241	0.316463292658532	0.619	0.671665666866627	0.4954	0.354070814162833	0.8302	0.534306861372274	0.827634473105379	0.592718543708742	0.569686062787442	0.574485102979404	0.5518	0.5884	0.759751950390078	0.363072614522905	0.354329134173165	0.57628474305139	0.6288	0.3178	0.573485302939412	0.3086	0.469293858771754	0.676135227045409	0.327	0.820964192838568	0.6168	0.4482	0.3866	0.933586717343469	0.4372	0.429	0.6522	0.774645070985803	0.4952	0.8182	0.480496099219844	0.596519303860772	0.715	0.61752350470094	0.706941388277656	0.619	0.555	0.662867426514697	0.7568	0.696	0.439512097580484	0.5244	0.537892421515697	0.331	0.733853229354129	0.5638	0.536892621475705	0.6834	0.6376	0.560687862427514	0.646470705858828	0.346	0.5772	0.4874974994999	0.850629874025195	0.5832	0.543491301739652	0.3782	0.470105978804239	0.3288	0.7594	0.5198	0.9216	0.638927785557111	0.524104820964193	0.5542	0.610922184436887	0.6128	0.6652	0.486102779444111	0.540691861627674	0.6222
ENSG00000244509	0.6684	0.377924415116977	0.401519696060788	0.383876775355071	0.394521095780844	0.157	0.4774	0.45	0.480703859228154	0.5194	0.2625474905019	0.346469293858772	0.383276655331066	0.599319863972795	0.4798	0.389	0.383923215356929	0.422884576915383	0.3808	0.540216086434574	0.41371725654869	0.30246049209842	0.445289057811562	0.16503300660132	0.396	0.38252349530094	0.2934	0.239247849569914	0.6252	0.383276655331066	0.695660867826435	0.354470894178836	0.404119176164767	0.368926214757049	0.3334	0.3354	0.60372074414883	0.282656531306261	0.241751649670066	0.394721055788842	0.3782	0.1956	0.3375324935013	0.222	0.258251650330066	0.43248649729946	0.221	0.689137827565513	0.3334	0.3324	0.184	0.75255051010202	0.2708	0.2518	0.464	0.480503899220156	0.337	0.5164	0.285657131426285	0.35127025405081	0.4504	0.397679535907181	0.568913782756551	0.4672	0.3892	0.399120175964807	0.639	0.4324	0.254749050189962	0.312	0.342931413717257	0.2068	0.367126574685063	0.397	0.385122975404919	0.552	0.3766	0.386522695460908	0.35752849430114	0.2164	0.3664	0.281656331266253	0.635272945410918	0.3886	0.44871025794841	0.215	0.298540291941612	0.21	0.544	0.3232	0.558	0.407681536307261	0.24244848969794	0.3512	0.366073214642929	0.3066	0.4204	0.34373125374925	0.343931213757249	0.4688
ENSG00000228300	0.7514	0.401519696060788	0.349130173965207	0.338467693538708	0.42751449710058	0.1982	0.4716	0.4514	0.533493301339732	0.5542	0.263347330533893	0.354670934186837	0.425885177035407	0.579515903180636	0.5186	0.3274	0.361327734453109	0.413282656531306	0.4354	0.537214885954382	0.371525694861028	0.354270854170834	0.445489097819564	0.201840368073615	0.4272	0.380923815236953	0.314	0.256651330266053	0.6092	0.420684136827365	0.652269546090782	0.394278855771154	0.449710057988402	0.384923015396921	0.3982	0.3384	0.558911782356471	0.318863772754551	0.274745050989802	0.434113177364527	0.408	0.1894	0.349730053989202	0.2306	0.228045609121824	0.460892178435687	0.2536	0.66753350670134	0.3732	0.3408	0.2266	0.768353670734147	0.2898	0.2726	0.4824	0.516096780643871	0.3698	0.4832	0.347669533906781	0.361472294458892	0.489	0.458291658331666	0.57871574314863	0.462	0.4104	0.417916416716657	0.5778	0.5004	0.274345130973805	0.3522	0.34373125374925	0.2378	0.392721455708858	0.399	0.400919816036793	0.5474	0.3996	0.356328734253149	0.395120975804839	0.2372	0.4022	0.328865773154631	0.643071385722855	0.3876	0.486902619476105	0.2718	0.31993601279744	0.2526	0.5378	0.3306	0.571	0.47369473894779	0.304460892178436	0.3694	0.404080816163233	0.3528	0.4318	0.317336532693461	0.348530293941212	0.5186
ENSG00000138073	0.3684	0.234153169366127	0.239552089582084	0.218643728745749	0.201959608078384	0.0674	0.2756	0.2762	0.378124375124975	0.3234	0.141771645670866	0.211842368473695	0.226845369073815	0.312862572514503	0.2956	0.2072	0.231353729254149	0.223644728945789	0.2224	0.317527010804322	0.239552089582084	0.164032806561312	0.252050410082016	0.0752150430086017	0.2256	0.23995200959808	0.1786	0.0954190838167634	0.3398	0.19623924784957	0.406718656268746	0.256851370274055	0.1999600079984	0.241951609678064	0.2122	0.218	0.316463292658532	0.11002200440088	0.0909818036392721	0.213557288542292	0.2182	0.075	0.202159568086383	0.075	0.148029605921184	0.263852770554111	0.0878	0.339467893578716	0.2158	0.16	0.0816	0.426085217043409	0.154	0.1392	0.2768	0.316136772645471	0.1772	0.3076	0.167833566713343	0.223444688937788	0.2818	0.245449089817964	0.313862772554511	0.216	0.2052	0.225154969006199	0.3508	0.2942	0.146370725854829	0.1886	0.204159168166367	0.0768	0.238152369526095	0.2142	0.213957208558288	0.2854	0.248	0.208958208358328	0.23255348930214	0.0952	0.217	0.188237647529506	0.389522095580884	0.2278	0.21995600879824	0.1088	0.151169766046791	0.0816	0.3376	0.1994	0.3862	0.250850170034007	0.158431686337267	0.1886	0.258051610322064	0.198	0.253	0.179364127174565	0.202759448110378	0.2408
ENSG00000125445	0.6006	0.351929614077185	0.350929814037193	0.297859571914383	0.368526294741052	0.1436	0.41	0.3848	0.485702859428114	0.4486	0.232153569286143	0.329665933186637	0.348469693938788	0.525105021004201	0.4556	0.3106	0.320935812837432	0.374674934986997	0.3714	0.465586234493798	0.354329134173165	0.315063012602521	0.369073814762953	0.147629525905181	0.3558	0.365126974605079	0.2772	0.202040408081616	0.5226	0.339667933586717	0.57628474305139	0.348069613922785	0.340931813637273	0.336732653469306	0.3304	0.3122	0.489697939587918	0.251050210042008	0.203359328134373	0.374725054989002	0.38	0.161	0.328934213157369	0.1842	0.206041208241648	0.413082616523305	0.203	0.574314862972594	0.3134	0.295	0.1802	0.65753150630126	0.2386	0.2344	0.4372	0.509498100379924	0.2952	0.4508	0.26745349069814	0.33126625325065	0.451	0.364872974594919	0.534506901380276	0.4224	0.3472	0.364127174565087	0.5186	0.4112	0.21495700859828	0.2912	0.302939412117576	0.1812	0.369526094781044	0.3516	0.342931413717257	0.4704	0.3556	0.317336532693461	0.338932213557289	0.1994	0.354	0.286457291458292	0.574485102979404	0.3338	0.401519696060788	0.2168	0.258548290341932	0.1884	0.4872	0.2954	0.5146	0.394678935787157	0.264452890578116	0.3144	0.362672534506901	0.3028	0.4132	0.291741651669666	0.302739452109578	0.4272
ENSG00000118308	0.5752	0.532093581283743	0.494301139772046	0.459691938387678	0.456108778244351	0.3908	0.4728	0.576	0.553289342131574	0.4494	0.398920215956809	0.453490698139628	0.4374874974995	0.518903780756151	0.5952	0.3846	0.510897820435913	0.484296859371874	0.4292	0.507202881152461	0.548090381923615	0.391878375675135	0.439087817563513	0.306061212242448	0.5332	0.472905418916217	0.4374	0.352070414082817	0.651	0.43628725745149	0.562087582483503	0.43628725745149	0.44131173765247	0.508298340331934	0.426	0.4504	0.513102620524105	0.38247649529906	0.325934813037393	0.457708458308338	0.4478	0.3544	0.455308938212358	0.3302	0.470494098819764	0.495499099819964	0.2894	0.610322064412883	0.4618	0.3616	0.375	0.615123024604921	0.3624	0.3616	0.5008	0.510497900419916	0.4036	0.5974	0.34626925385077	0.426685337067413	0.4786	0.45369073814763	0.440288057611522	0.4614	0.4352	0.528894221155769	0.5358	0.503	0.412717456508698	0.3732	0.436512697460508	0.3442	0.481503699260148	0.4072	0.448510297940412	0.502	0.452	0.448510297940412	0.485502899420116	0.3608	0.3958	0.426885377075415	0.634673065386923	0.4638	0.512897420515897	0.3622	0.389322135572885	0.3176	0.5398	0.4646	0.5268	0.44748949789958	0.354470894178836	0.4524	0.483496699339868	0.4174	0.4828	0.42371525694861	0.468506298740252	0.4638
ENSG00000070010	0.771	0.566686662667466	0.497900419916017	0.467293458691738	0.486902619476105	0.3236	0.5822	0.5668	0.654669066186763	0.613	0.369126174765047	0.460092018403681	0.516903380676135	0.648929785957191	0.6224	0.4436	0.486502699460108	0.511502300460092	0.4878	0.61624649859944	0.505098980203959	0.442888577715543	0.565113022604521	0.272054410882176	0.5326	0.531093781243751	0.4372	0.345869173834767	0.731	0.484296859371874	0.743251349730054	0.485697139427886	0.507898420315937	0.471905618876225	0.491	0.502	0.661932386477295	0.375875175035007	0.325334933013397	0.514097180563887	0.5296	0.2876	0.481103779244151	0.2856	0.385077015403081	0.551710342068414	0.3156	0.735347069413883	0.4968	0.4096	0.3338	0.835567113422685	0.383	0.3878	0.565	0.642271545690862	0.4276	0.662	0.434686937387477	0.4374874974995	0.6014	0.545709141828366	0.673134626925385	0.5444	0.4836	0.550089982003599	0.6612	0.5968	0.386922615476905	0.4564	0.440311937612477	0.3048	0.56628674265147	0.4852	0.50749850029994	0.629	0.4948	0.462707458508298	0.511497700459908	0.3138	0.4486	0.452690538107621	0.773645270945811	0.5492	0.511697660467906	0.3346	0.390721855628874	0.2792	0.6616	0.422	0.7628	0.566713342668534	0.41128225645129	0.4616	0.549309861972395	0.48	0.5408	0.452309538092382	0.472105578884223	0.5694
ENSG00000196189	0.735	0.727254549090182	0.559888022395521	0.580916183236647	0.565486902619476	0.5416	0.6758	0.6572	0.673665266946611	0.4166	0.508498300339932	0.657331466293259	0.584916983396679	0.578915783156631	0.804	0.428	0.652269546090782	0.53370674134827	0.5706	0.668467386954782	0.65626874625075	0.540108021604321	0.687337467493499	0.447289457891578	0.7234	0.6624675064987	0.6298	0.498099619923985	0.8192	0.52630526105221	0.660467906418716	0.650130026005201	0.606078784243151	0.664867026594681	0.6714	0.6756	0.669133826765353	0.473894778955791	0.462907418516297	0.628074385122975	0.6136	0.4768	0.614877024595081	0.3986	0.599519903980796	0.67373474694939	0.3908	0.650730146029206	0.7678	0.522	0.5242	0.810562112422485	0.559	0.522	0.7324	0.780843831233753	0.5412	0.7716	0.565713142628526	0.441688337667534	0.676	0.578515703140628	0.601320264052811	0.6182	0.5492	0.750649870025995	0.4732	0.6904	0.536892621475705	0.6066	0.608478304339132	0.4716	0.704859028194361	0.5076	0.627074585082983	0.459	0.6102	0.453509298140372	0.705258948210358	0.5394	0.5302	0.561312262452491	0.79744051189762	0.6804	0.597880423915217	0.5484	0.560487902419516	0.4526	0.598	0.5588	0.7256	0.571514302860572	0.507701540308062	0.5424	0.65873174634927	0.6526	0.6244	0.542691461707658	0.607078584283143	0.589
ENSG00000150961	0.5742	0.323535292941412	0.226154769046191	0.262052410482096	0.332933413317337	0.169	0.3864	0.3602	0.428114377124575	0.4084	0.204359128174365	0.281056211242248	0.32246449289858	0.458891778355671	0.4324	0.202	0.281943611277744	0.285857171434287	0.3422	0.397559023609444	0.299340131973605	0.277855571114223	0.366873374674935	0.168233646729346	0.3384	0.273345330933813	0.2364	0.225845169033807	0.5254	0.261452290458092	0.529494101179764	0.330666133226645	0.355128974205159	0.29754049190162	0.3218	0.3048	0.430086017203441	0.253050610122024	0.205558888222356	0.380123975204959	0.3014	0.1342	0.264547090581884	0.1632	0.179835967193439	0.37127425485097	0.1854	0.526905381076215	0.32	0.2694	0.1958	0.62872574514903	0.2464	0.224	0.4102	0.399120175964807	0.2466	0.3688	0.293458691738348	0.2000400080016	0.3928	0.3374674934987	0.46369273854771	0.326	0.316	0.299140171965607	0.4512	0.4034	0.185762847430514	0.2894	0.250949810037992	0.1836	0.313337332533493	0.3042	0.335932813437313	0.3912	0.3296	0.245550889822036	0.308538292341532	0.2082	0.3192	0.286457291458292	0.559088182363527	0.325	0.376324735052989	0.226	0.236952609478104	0.1822	0.3562	0.2308	0.4728	0.374274854970994	0.238247649529906	0.2858	0.318263652730546	0.255	0.3236	0.259348130373925	0.313337332533493	0.3674
ENSG00000110321	2.9066	2.23095380923815	1.44611077784443	1.61952390478096	2.29734053189362	1.71	2.3952	2.0574	2.01379724055189	2.1094	1.53209358128374	1.93338667733547	2.0250050010002	2.74714942988598	2.6786	1.3982	1.93961207758448	1.85697139427886	1.997	2.43057222889156	1.9004199160168	2.03520704140828	2.16483296659332	1.54130826165233	2.413	1.96080783843231	1.6696	1.90438087617523	3.0836	1.80316063212643	2.93941211757648	1.87937587517503	2.28634273145371	1.90281943611278	2.226	2.0688	2.39247849569914	2.06521304260852	1.84003199360128	2.39672065586883	2.1532	1.5392	1.98160367926415	1.592	1.34026805361072	2.28445689137828	1.7074	2.98299659931986	2.1988	1.9428	1.8646	3.14262852570514	1.8292	1.7712	2.4838	2.24915016996601	1.784	2.4508	1.96859371874375	1.26145229045809	2.2544	1.96459291858372	2.56951390278056	2.112	2.004	2.19156168766247	2.2756	2.4874	1.54289142171566	1.892	1.63007398520296	1.761	2.03939212157568	2.0328	2.10337932413517	2.3124	1.924	1.32653469306139	2.04679064187163	1.7958	2.0592	1.74614922984597	2.96360727854429	2.1468	2.56328734253149	1.983	1.7254549090182	1.6742	1.7162	1.607	2.4166	2.28645729145829	1.72334466893379	1.9632	1.93638727745549	1.7006	2.0692	1.66886622675465	1.98020395920816	2.3642
ENSG00000173113	1.3792	0.891021795640872	0.803439312137572	0.729745949189838	0.920615876824635	0.4806	1.003	1.0148	1.14437112577485	1.1282	0.665266946610678	0.793558711742348	0.883576715343069	1.25725145029006	1.1188	0.7588	0.857628474305139	0.892378475695139	0.899	1.17366946778711	0.942611477704459	0.760952190438088	0.820364072814563	0.495099019803961	0.9378	0.936812637472506	0.714	0.612922584516903	1.3026	0.888377675535107	1.40191961607678	0.786957391478296	0.881423715256949	0.846030793841232	0.8518	0.7552	1.124624924985	0.723144628925785	0.586482703459308	0.957808438312338	0.915	0.483	0.774045190961808	0.5592	0.592918583716743	0.93618723744749	0.559	1.39567913582717	0.8136	0.744	0.5214	1.54630926185237	0.6948	0.6314	0.9896	1.10797840431914	0.7818	1.1194	0.739347869573915	0.840368073614723	1.0696	0.932986597319464	1.16043208641728	0.9646	0.8672	0.924015196960608	1.266	1.0206	0.626074785042991	0.73	0.756048790241952	0.5462	0.904219156168766	0.8466	0.858228354329134	1.1042	0.8284	0.872025594881024	0.880423915216957	0.5448	0.8072	0.73494698939788	1.33453309338132	0.8242	1.08558288342332	0.5762	0.688262347530494	0.5468	1.2008	0.74	1.1632	1.02240448089618	0.640328065613123	0.7834	0.881776355271054	0.7356	0.9068	0.72245550889822	0.794641071785643	0.9652
ENSG00000174437	0.6826	0.378124375124975	0.230753849230154	0.261452290458092	0.431713657268546	0.2232	0.5026	0.375	0.42371525694861	0.4564	0.240951809638072	0.3374674934987	0.397679535907181	0.58251650330066	0.5166	0.2072	0.338132373525295	0.343268653730746	0.3746	0.48359343737495	0.346930613877225	0.377075415083017	0.417083416683337	0.215643128625725	0.4184	0.326334733053389	0.2588	0.301860372074415	0.6332	0.289057811562312	0.665466906618676	0.355071014202841	0.443911217756449	0.331333733253349	0.4064	0.3542	0.459491898379676	0.345669133826765	0.302139572085583	0.450509898020396	0.3904	0.2056	0.294741051789642	0.2282	0.152030406081216	0.424884976995399	0.262	0.644328865773155	0.3788	0.3514	0.2684	0.725145029005801	0.3088	0.28	0.4904	0.45250949810038	0.3096	0.4278	0.375875175035007	0.207841568313663	0.4506	0.402080416083217	0.535107021404281	0.3984	0.367	0.369726054789042	0.5268	0.4544	0.215156968606279	0.3486	0.251949610077984	0.2532	0.374925014997001	0.3798	0.369526094781044	0.4632	0.3458	0.246550689862028	0.345730853829234	0.2834	0.3648	0.322264452890578	0.571685662867427	0.3942	0.483103379324135	0.3278	0.285542891421716	0.2666	0.3522	0.2696	0.5498	0.467293458691738	0.283256651330266	0.3244	0.337867573514703	0.2678	0.3712	0.305338932213557	0.351929614077185	0.4614
